"","sector","year","co2e_emissions","sector_number"
"3538","3.D.2.b.       Lixiviação / escorrimento superficial",2010,16.560190568869,3
"3539","3.D.2.b.i.         Fertilizantes sintéticos",2010,2.67486344517857,3
"3540","3.D.2.b.ii.          Adubos orgânicos",2010,1.02329990335005,3
"3541","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",2010,7.38652524400999,3
"3542","3.D.2.b.iii.1.             Bovinos",2010,6.83085551234823,3
"3543","3.D.2.b.iii.2.             Suínos ",2010,0.0547861305161875,3
"3544","3.D.2.b.iii.3.             Outros animais",2010,0.500883601145566,3
"3545","3.D.2.b.iv.          Resíduos agrícolas",2010,5.17713758570308,3
"3546","3.D.2.b.iv.1.            Soja",2010,1.17989030274508,3
"3547","3.D.2.b.iv.2.            Milho",2010,0.667367317045503,3
"3548","3.D.2.b.iv.3.            Cana-de-açúcar",2010,0.67809932896413,3
"3549","3.D.2.b.iv.4.            Arroz",2010,0.115247637379825,3
"3550","3.D.2.b.iv.5.            Feijão",2010,0.0777137894265708,3
"3551","3.D.2.b.iv.6.            Mandioca",2010,0.0603577151082686,3
"3552","3.D.2.b.iv.7.            Trigo",2010,0.0552255739373597,3
"3553","3.D.2.b.iv.8.            Pastagens",2010,2.23592367593908,3
"3554","3.D.2.b.iv.9.            Outras",2010,0.107312245157259,3
"3555","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",2010,0.298364390627319,3
"3556","3.E.   Queima prescrita de savanas",2010,NA,3
"3557","3.F.   Queima de resíduos agrícolas",2010,2.02425342592612,3
"3558","3.G.   Calagem",2010,11.292281,3
"3559","3.H.   Aplicação de Ureia",2010,2.40555120571351,3
"3560","3.I.   Outros fertilizantes Contendo Carbono",2010,NA,3
"3561","3.J.   Outro",2010,NA,3
"3562","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",2010,258.273546881721,4
"3563","4.A.   Floresta",2010,-399.709812330523,4
"3564","4.A.1.     Floresta permanecendo Floresta",2010,-316.29119314267,4
"3565","4.A.2.     Área convertida para floresta",2010,-83.4186191878526,4
"3566","4.B.   Agricultura",2010,71.7593572050051,4
"3567","4.B.1.     Agricultura permanecendo agricultura",2010,0,4
"3568","4.B.2.     Área convertida para agricultura",2010,71.7593572050051,4
"3569","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",2010,620.009267490948,4
"3570","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",2010,-5.99986356320185,4
"3571","4.C.2.     Área convertida para Campos/Pastagem",2010,626.00913105415,4
"3572","4.D.   Área Alagada",2010,6.28483820789305,4
"3573","4.D.1.     Área alagada permanecendo área alagada",2010,0,4
"3574","4.D.2.     Área convertida para área alagada",2010,6.28483820789305,4
"3575","4.E.   Assentamentos",2010,4.3687090011825,4
"3576","4.E.1.     Assentamentos permanecendo assentamentos",2010,0,4
"3577","4.E.2.     Área convertida para assentamentos",2010,4.3687090011825,4
"3578","4.F.   Outras Terras",2010,2.49423548670825,4
"3579","4.F.1.     Outras terras permanecendo outras terras",2010,0,4
"3580","4.F.2.     Área convertida para outras terras",2010,2.49423548670825,4
"3581","4.G.   Produtos Florestais Madeireiros",2010,-46.9330481794928,4
"3582","5. Resíduos",2010,73.9660197432068,5
"3583","5.A.   Disposição de Resíduos Sólidos",2010,41.16923928616,5
"3584","5.A.1.     Locais Manejados",2010,17.089574354326,5
"3585","5.A.3.     Locais Não Categorizados",2010,24.079664931834,5
"3586","5.B.   Tratamento Biológico de Resíduos Sólidos",2010,0.0472408214688633,5
"3587","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",2010,2.00464330791263,5
"3588","5.D.   Tratamento e Despejo de Águas Residuárias",2010,30.7448963276654,5
"3589","5.D.1.     Águas residuárias domésticas",2010,26.1265971346633,5
"3590","5.D.2.     Águas residuárias industriais",2010,4.61829919300207,5
"3591","5.E.   Outro",2010,NA,5
"3592","1. Energia",2011,392.538795051141,1
"3593","1.A.   Atividades de Queima de Combustíveis (abordagem setorial)",2011,374.894537577031,1
"3594","1.A.1.     Indústrias de Energia",2011,53.2884657443284,1
"3595","1.A.1.a.       Produção de eletricidade e calor como atividade principal",2011,20.0261276447177,1
"3596","1.A.1.b.       Refino de petróleo",2011,16.2788379089084,1
"3597","1.A.1.c.       Produção de combustíveis sólidos e outras indústrias de energia",2011,16.9835001907023,1
"3598","1.A.2.     Indústrias de Transformação e Construção",2011,84.2866207545896,1
"3599","1.A.2.a.       Ferro e aço",2011,7.20250077002715,1
"3600","1.A.2.b.       Metais não ferrosos",2011,9.57975642818817,1
"3601","1.A.2.c.       Produtos quimicos",2011,15.6739477445593,1
"3602","1.A.2.d.       Celulose, papel e impressão",2011,4.91090683488588,1
"3603","1.A.2.e.       Processamento de alimentos, bebidas e tabaco",2011,6.22191082508854,1
"3604","1.A.2.f.       Minerais não metálicos",2011,22.6401908447354,1
"3605","1.A.2.g.       Equipamentos de transporte",2011,9.03895840910797,1
"3606","1.A.2.i.       Mineração (exceto combustíveis) e extração",2011,7.92984890476062,1
"3607","1.A.2.l.       Têxtil e couro",2011,1.08859999323659,1
"3608","1.A.3.     Transporte",2011,190.040986522339,1
"3609","1.A.3.a.ii.          Aviação doméstica",2011,10.5093241572457,1
"3610","1.A.3.b.       Transporte rodoviário",2011,171.215397312997,1
"3611","1.A.3.c.       Transporte Ferroviário",2011,3.27339359999574,1
"3612","1.A.3.d.ii.          Navegação doméstica",2011,4.2789739988808,1
"3613","1.A.3.e.       Outros transportes",2011,0.763897453219668,1
"3614","1.A.4.     Outros Setores",2011,46.3574101252042,1
"3615","1.A.4.a.       Comercial / institucional",2011,3.18136690476786,1
"3616","1.A.4.b.       Residencial",2011,25.5158722293002,1
"3617","1.A.4.c.       Agricultura / silvicultura / pesca / piscicultura",2011,17.6601709911361,1
"3618","1.A.5.     Não Especificado",2011,0.921054430570025,1
"3619","1.B.   Emissões Fugitivas a Partir da Produção de Combustíveis",2011,17.6442574741097,1
"3620","1.B.1.     Combustíveis sólidos",2011,1.4097214360629,1
"3621","1.B.2.     Petróleo e Gás Natural ",2011,16.2345360380468,1
"3622","1.C.   Transporte e armazenamento de CO2",2011,NA,1
"3623","2. Processos industriais e uso de produtos (IPPU)",2011,94.4626762873379,2
"3624","2.A.   Indústria Mineral",2011,29.9833894196752,2
"3625","2.A.1.     Produção de cimento",2011,22.4960528251182,2
"3626","2.A.2.     Produção de cal",2011,6.0179957480315,2
"3627","2.A.3.     Produção de vidro",2011,0.28449603,2
"3628","2.A.4.     Outras utilizações de carbonatos em processos ",2011,1.18484481652546,2
"3629","2.B.   Indústria Química",2011,8.69824077198307,2
"3630","2.B.1.     Produção de amônia",2011,0.273589152,2
"3631","2.B.10.      Outros produtos químicos",2011,0,2
"3632","2.B.2.     Produção de ácido nítrico",2011,0.199554404303009,2
"3633","2.B.3.     Produção de ácido adípico",2011,0.04760725,2
"3634","2.B.4.     Caprolactama, glioxal e produção de ácido glioxílico",2011,0,2
"3635","2.B.5.     Produção de carbureto",2011,0.041543,2
"3636","2.B.6.     Produção de dióxido de titânio",2011,0,2
"3637","2.B.7.     Produção de carbonato de sódio",2011,0,2
"3638","2.B.8.     Produção de petroquímica e negro de fumo",2011,8.13594696568006,2
"3639","2.B.9.     Produção de fluoroquímicos",2011,0,2
"3640","2.C.   Indústria Metalúrgica",2011,51.2574361225186,2
"3641","2.C.1.     Produção de ferro e aço",2011,45.5246808088343,2
"3642","2.C.2.     Produção de ferroligas",2011,1.09570081835188,2
"3643","2.C.3.     Produção de alumínio",2011,2.88719208842775,2
"3644","2.C.4.     Produção de magnésio",2011,0.09156202524,2
"3645","2.C.7.     Outros não-ferrosos, fora alumínio e magnésio",2011,1.6583003816647,2
"3646","2.D.   Produtos Não Energéticos de Combustíveis e Solventes",2011,0.84594764243893,2
"3647","2.E.   Indústria Eletrônica",2011,0.0001291599981045,2
"3648","2.F.   Usos de Produtos como Substitutos para Substâncias Destruidoras da Camada de Ozônio",2011,3.43195455172405,2
"3649","2.G.   Fabricação e Uso de Outros Produtos",2011,0.245578619,2
"3650","2.H.   Outros",2011,0,2
"3651","2.H.1.     Indústria de papel e celulose",2011,0,2
"3652","2.H.2.     Indústria de alimentos e bebidas",2011,0,2
"3653","2.H.2.a.       Alimentos",2011,0,2
"3654","2.H.2.b.       Bebidas",2011,0,2
"3655","3. Agropecuária",2011,541.392935006511,3
"3656","3.A.   Fermentação Entérica",2011,364.175629502191,3
"3657","3.A.1.     Bovinos",2011,353.913487150191,3
"3658","3.A.1.a.       Bovinos de corte",2011,297.643322346191,3
"3659","3.A.1.b.       Bovinos de leite",2011,56.270164804,3
"3660","3.A.2.     Ovinos",2011,2.47352882,3
"3661","3.A.3.     Suínos",2011,1.100605408,3
"3662","3.A.4.     Outros animais",2011,6.688008124,3
"3663","3.B.   Manejo de Dejetos Animais",2011,26.2122749382517,3
"3664","3.B.1.     Bovinos",2011,11.9588650957807,3
"3665","3.B.1.a.       Bovinos de corte",2011,7.29379766410683,3
"3666","3.B.1.b.       Bovinos de leite",2011,4.66506743167388,3
"3667","3.B.2.     Ovinos",2011,0.0899066826,3
"3668","3.B.3.     Suínos",2011,10.7116186444191,3
"3669","3.B.4.     Outros animais",2011,1.4650430537002,3
"3670","3.B.5.     Emissões indiretas de N2O",2011,1.9868414617517,3
"3671","3.B.5.a.       Bovinos",2011,0.55940745112775,3
"3672","3.B.5.a.i.         Bovinos de corte",2011,0.233469081291969,3
"3673","3.B.5.a.ii.          Bovinos de leite",2011,0.325938369835782,3
"3674","3.B.5.b.       Suínos ",2011,0.534431694987706,3
"3675","3.B.5.c.vii.           Aves",2011,0.893002315636248,3
"3676","3.C.   Cultivo de Arroz",2011,12.1094587342895,3
"3677","3.D.   Solos Manejados",2011,120.411588656383,3
"3678","3.D.1.     Emissões diretas",2011,92.9947576620058,3
"3679","3.D.1.a.       Fertilizantes sintéticos",2011,13.785246387952,3
"3680","3.D.1.b.       Adubos orgânicos",2011,4.46064988706386,3
"3681","3.D.1.c.       Deposição de dejetos em pastagem",2011,48.7983190343974,3
"3682","3.D.1.c.i.         Bovinos",2011,45.8428672145069,3
"3683","3.D.1.c.i.1.           Bovinos de corte",2011,35.0448316640465,3
"3684","3.D.1.c.i.2.           Bovino de leite",2011,10.7980355504604,3
"3685","3.D.1.c.ii.          Suínos ",2011,0.46882554833403,3
"3686","3.D.1.c.iii.           Outros animais",2011,2.48662627155646,3
"3687","3.D.1.d.       Resíduos agrícolas",2011,23.1998744246269,3
"3688","3.D.1.d.i.         Soja",2011,5.70728071637457,3
"3689","3.D.1.d.ii.          Milho",2011,2.98212066821514,3
"3690","3.D.1.d.iii.           Cana-de-açúcar",2011,3.31225973546452,3
"3691","3.D.1.d.iv.          Arroz",2011,0.614438015558392,3
"3692","3.D.1.d.ix.          Outras culturas temporárias",2011,0.577151955004267,3
"3693","3.D.1.d.v.         Feijão",2011,0.37581573062639,3
"3694","3.D.1.d.vi.          Mandioca",2011,0.272370858616884,3
"3695","3.D.1.d.vii.           Trigo",2011,0.226353035525939,3
"3696","3.D.1.d.viii.            Pastagens",2011,9.13208370924082,3
"3697","3.D.1.e.       Mineralização de N associada a perda de C do solo",2011,1.10663381342798,3
"3698","3.D.1.f.       Manejo de solos orgânicos",2011,1.64403411453765,3
"3699","3.D.2.     Emissões indiretas",2011,27.4168309943772,3
"3700","3.D.2.a.       Deposição atmosferica",2011,10.2933497983135,3
"3701","3.D.2.a.i.         Fertilizantes sintéticos",2011,2.85091321402603,3
"3702","3.D.2.a.ii.          Adubos orgânicos",2011,0.833091201455783,3
"3703","3.D.2.a.iii.           Deposição de dejetos diretamente no solo",2011,6.60934538283171,3
"3704","3.D.2.a.iii.1.             Bovinos",2011,6.11238229526758,3
"3705","3.D.2.a.iii.1.a.               Bovinos de corte",2011,4.67264422187287,3
"3706","3.D.2.a.iii.1.b.               Bovino de leite",2011,1.43973807339472,3
"3707","3.D.2.a.iii.2.             Suínos ",2011,0.046882554833403,3
"3708","3.D.2.a.iii.3.             Outros animais",2011,0.450080532730721,3
"3709","3.D.2.b.       Lixiviação / escorrimento superficial",2011,17.1234811960636,3
"3710","3.D.2.b.i.         Fertilizantes sintéticos",2011,3.15414129053571,3
"3711","3.D.2.b.ii.          Adubos orgânicos",2011,1.06495572269855,3
"3712","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",2011,7.43551355568567,3
"3713","3.D.2.b.iii.1.             Bovinos",2011,6.87643008217603,3
"3714","3.D.2.b.iii.2.             Suínos ",2011,0.0527428741875784,3
"3715","3.D.2.b.iii.3.             Outros animais",2011,0.506340599322061,3
"3716","3.D.2.b.iv.          Resíduos agrícolas",2011,5.21987801912239,3
"3717","3.D.2.b.iv.1.            Soja",2011,1.28413816118428,3
"3718","3.D.2.b.iv.2.            Milho",2011,0.670977150348407,3
"3719","3.D.2.b.iv.3.            Cana-de-açúcar",2011,0.745258440479517,3
"3720","3.D.2.b.iv.4.            Arroz",2011,0.138248553500638,3
"3721","3.D.2.b.iv.5.            Feijão",2011,0.0845585393909378,3
"3722","3.D.2.b.iv.6.            Mandioca",2011,0.0612834431887989,3
"3723","3.D.2.b.iv.7.            Trigo",2011,0.0509294329933363,3
"3724","3.D.2.b.iv.8.            Pastagens",2011,2.05471883457919,3
"3725","3.D.2.b.iv.9.            Outras",2011,0.129765463457294,3
"3726","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",2011,0.248992608021296,3
"3727","3.E.   Queima prescrita de savanas",2011,NA,3
"3728","3.F.   Queima de resíduos agrícolas",2011,1.65707191594613,3
"3729","3.G.   Calagem",2011,13.991549,3
"3730","3.H.   Aplicação de Ureia",2011,2.83536225944996,3
"3731","3.I.   Outros fertilizantes Contendo Carbono",2011,NA,3
"3732","3.J.   Outro",2011,NA,3
"3733","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",2011,334.0814173705,4
"3734","4.A.   Floresta",2011,-345.060216436497,4
"3735","4.A.1.     Floresta permanecendo Floresta",2011,-307.588980048233,4
"3736","4.A.2.     Área convertida para floresta",2011,-37.4712363882643,4
"3737","4.B.   Agricultura",2011,137.068240183559,4
"3738","4.B.1.     Agricultura permanecendo agricultura",2011,0,4
"3739","4.B.2.     Área convertida para agricultura",2011,137.068240183559,4
"3740","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",2011,568.255410960676,4
"3741","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",2011,0.574462754341051,4
"3742","4.C.2.     Área convertida para Campos/Pastagem",2011,567.680948206335,4
"3743","4.D.   Área Alagada",2011,7.43333516418513,4
"3744","4.D.1.     Área alagada permanecendo área alagada",2011,0,4
"3745","4.D.2.     Área convertida para área alagada",2011,7.43333516418513,4
"3746","4.E.   Assentamentos",2011,4.41138378953314,4
"3747","4.E.1.     Assentamentos permanecendo assentamentos",2011,0,4
"3748","4.E.2.     Área convertida para assentamentos",2011,4.41138378953314,4
"3749","4.F.   Outras Terras",2011,7.44766655171829,4
"3750","4.F.1.     Outras terras permanecendo outras terras",2011,0,4
"3751","4.F.2.     Área convertida para outras terras",2011,7.44766655171829,4
"3752","4.G.   Produtos Florestais Madeireiros",2011,-45.4744028426741,4
"3753","5. Resíduos",2011,75.5407333357263,5
"3754","5.A.   Disposição de Resíduos Sólidos",2011,42.1980367957636,5
"3755","5.A.1.     Locais Manejados",2011,17.8492641993891,5
"3756","5.A.3.     Locais Não Categorizados",2011,24.3487725963745,5
"3757","5.B.   Tratamento Biológico de Resíduos Sólidos",2011,0.050314737085472,5
"3758","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",2011,1.98470100013151,5
"3759","5.D.   Tratamento e Despejo de Águas Residuárias",2011,31.3076808027456,5
"3760","5.D.1.     Águas residuárias domésticas",2011,26.4322452889521,5
"3761","5.D.2.     Águas residuárias industriais",2011,4.87543551379358,5
"3762","5.E.   Outro",2011,NA,5
"3763","1. Energia",2012,425.468272098607,1
"3764","1.A.   Atividades de Queima de Combustíveis (abordagem setorial)",2012,406.557181846678,1
"3765","1.A.1.     Indústrias de Energia",2012,68.192959934875,1
"3766","1.A.1.a.       Produção de eletricidade e calor como atividade principal",2012,35.0570145803315,1
"3767","1.A.1.b.       Refino de petróleo",2012,16.2582150450147,1
"3768","1.A.1.c.       Produção de combustíveis sólidos e outras indústrias de energia",2012,16.8777303095289,1
"3769","1.A.2.     Indústrias de Transformação e Construção",2012,83.0246154057541,1
"3770","1.A.2.a.       Ferro e aço",2012,7.28573722809437,1
"3771","1.A.2.b.       Metais não ferrosos",2012,9.55362183997606,1
"3772","1.A.2.c.       Produtos quimicos",2012,15.3898592907822,1
"3773","1.A.2.d.       Celulose, papel e impressão",2012,4.87421921522088,1
"3774","1.A.2.e.       Processamento de alimentos, bebidas e tabaco",2012,6.32575036561538,1
"3775","1.A.2.f.       Minerais não metálicos",2012,22.6764137068207,1
"3776","1.A.2.g.       Equipamentos de transporte",2012,8.26792916132161,1
"3777","1.A.2.i.       Mineração (exceto combustíveis) e extração",2012,7.61862565380303,1
"3778","1.A.2.l.       Têxtil e couro",2012,1.0324589441199,1
"3779","1.A.3.     Transporte",2012,207.210849992194,1
"3780","1.A.3.a.ii.          Aviação doméstica",2012,10.6922853438049,1
"3781","1.A.3.b.       Transporte rodoviário",2012,187.932892104897,1
"3782","1.A.3.c.       Transporte Ferroviário",2012,3.35691766922242,1
"3783","1.A.3.d.ii.          Navegação doméstica",2012,4.19255592521725,1
"3784","1.A.3.e.       Outros transportes",2012,1.03619894905177,1
"3785","1.A.4.     Outros Setores",2012,46.910772692115,1
"3786","1.A.4.a.       Comercial / institucional",2012,3.00624123717331,1
"3787","1.A.4.b.       Residencial",2012,25.5867360832957,1
"3788","1.A.4.c.       Agricultura / silvicultura / pesca / piscicultura",2012,18.317795371646,1
"3789","1.A.5.     Não Especificado",2012,1.21798382174037,1
"3790","1.B.   Emissões Fugitivas a Partir da Produção de Combustíveis",2012,18.9110902519289,1
"3791","1.B.1.     Combustíveis sólidos",2012,1.50205585068,1
"3792","1.B.2.     Petróleo e Gás Natural ",2012,17.4090344012489,1
"3793","1.C.   Transporte e armazenamento de CO2",2012,NA,1
"3794","2. Processos industriais e uso de produtos (IPPU)",2012,95.6788305546275,2
"3795","2.A.   Indústria Mineral",2012,31.9946591280382,2
"3796","2.A.1.     Produção de cimento",2012,24.4378406118866,2
"3797","2.A.2.     Produção de cal",2012,6.08012173228346,2
"3798","2.A.3.     Produção de vidro",2012,0.26543479599,2
"3799","2.A.4.     Outras utilizações de carbonatos em processos ",2012,1.21126198787805,2
"3800","2.B.   Indústria Química",2012,7.70279594638566,2
"3801","2.B.1.     Produção de amônia",2012,0.209899886666666,2
"3802","2.B.10.      Outros produtos químicos",2012,0,2
"3803","2.B.2.     Produção de ácido nítrico",2012,0.171986658351809,2
"3804","2.B.3.     Produção de ácido adípico",2012,0.032395715340717,2
"3805","2.B.4.     Caprolactama, glioxal e produção de ácido glioxílico",2012,0,2
"3806","2.B.5.     Produção de carbureto",2012,0.041543,2
"3807","2.B.6.     Produção de dióxido de titânio",2012,0,2
"3808","2.B.7.     Produção de carbonato de sódio",2012,0,2
"3809","2.B.8.     Produção de petroquímica e negro de fumo",2012,7.24697068602646,2
"3810","2.B.9.     Produção de fluoroquímicos",2012,0,2
"3811","2.C.   Indústria Metalúrgica",2012,51.027701127483,2
"3812","2.C.1.     Produção de ferro e aço",2012,45.2211551343707,2
"3813","2.C.2.     Produção de ferroligas",2012,1.068831949,2
"3814","2.C.3.     Produção de alumínio",2012,2.90567744781605,2
"3815","2.C.4.     Produção de magnésio",2012,0.10774010097,2
"3816","2.C.7.     Outros não-ferrosos, fora alumínio e magnésio",2012,1.72429649532622,2
"3817","2.D.   Produtos Não Energéticos de Combustíveis e Solventes",2012,0.777483404311396,2
"3818","2.E.   Indústria Eletrônica",2012,0.0002447901482895,2
"3819","2.F.   Usos de Produtos como Substitutos para Substâncias Destruidoras da Camada de Ozônio",2012,3.92154897626101,2
"3820","2.G.   Fabricação e Uso de Outros Produtos",2012,0.254397182,2
"3821","2.H.   Outros",2012,0,2
"3822","2.H.1.     Indústria de papel e celulose",2012,0,2
"3823","2.H.2.     Indústria de alimentos e bebidas",2012,0,2
"3824","2.H.2.a.       Alimentos",2012,0,2
"3825","2.H.2.b.       Bebidas",2012,0,2
"3826","3. Agropecuária",2012,539.709151640726,3
"3827","3.A.   Fermentação Entérica",2012,362.420119192595,3
"3828","3.A.1.     Bovinos",2012,352.531542956595,3
"3829","3.A.1.a.       Bovinos de corte",2012,297.203483008595,3
"3830","3.A.1.b.       Bovinos de leite",2012,55.328059948,3
"3831","3.A.2.     Ovinos",2012,2.35052888,3
"3832","3.A.3.     Suínos",2012,1.086285256,3
"3833","3.A.4.     Outros animais",2012,6.4517621,3
"3834","3.B.   Manejo de Dejetos Animais",2012,26.2865503647394,3
"3835","3.B.1.     Bovinos",2012,12.1790352590161,3
"3836","3.B.1.a.       Bovinos de corte",2012,7.34466129843702,3
"3837","3.B.1.b.       Bovinos de leite",2012,4.83437396057905,3
"3838","3.B.2.     Ovinos",2012,0.0849392712,3
"3839","3.B.3.     Suínos",2012,10.6009627616954,3
"3840","3.B.4.     Outros animais",2012,1.43327019303418,3
"3841","3.B.5.     Emissões indiretas de N2O",2012,1.98834287979381,3
"3842","3.B.5.a.       Bovinos",2012,0.589908099483265,3
"3843","3.B.5.a.i.         Bovinos de corte",2012,0.262576137857978,3
"3844","3.B.5.a.ii.          Bovinos de leite",2012,0.327331961625287,3
"3845","3.B.5.b.       Suínos ",2012,0.509741109853454,3
"3846","3.B.5.c.vii.           Aves",2012,0.888693670457088,3
"3847","3.C.   Cultivo de Arroz",2012,10.768117325298,3
"3848","3.D.   Solos Manejados",2012,119.951985885718,3
"3849","3.D.1.     Emissões diretas",2012,92.7001156359364,3
"3850","3.D.1.a.       Fertilizantes sintéticos",2012,14.2287983620895,3
"3851","3.D.1.b.       Adubos orgânicos",2012,4.18700698281789,3
"3852","3.D.1.c.       Deposição de dejetos em pastagem",2012,48.3626793061039,3
"3853","3.D.1.c.i.         Bovinos",2012,45.5407556878381,3
"3854","3.D.1.c.i.1.           Bovinos de corte",2012,34.9689958053912,3
"3855","3.D.1.c.i.2.           Bovino de leite",2012,10.5717598824469,3
"3856","3.D.1.c.ii.          Suínos ",2012,0.434165707044777,3
"3857","3.D.1.c.iii.           Outros animais",2012,2.38775791122104,3
"3858","3.D.1.d.       Resíduos agrícolas",2012,23.1608620378164,3
"3859","3.D.1.d.i.         Soja",2012,5.022983687012,3
"3860","3.D.1.d.ii.          Milho",2012,3.80795379012665,3
"3861","3.D.1.d.iii.           Cana-de-açúcar",2012,3.41219891757116,3
"3862","3.D.1.d.iv.          Arroz",2012,0.526579096541456,3
"3863","3.D.1.d.ix.          Outras culturas temporárias",2012,0.529970144044755,3
"3864","3.D.1.d.v.         Feijão",2012,0.30574271876501,3
"3865","3.D.1.d.vi.          Mandioca",2012,0.247606466063475,3
"3866","3.D.1.d.vii.           Trigo",2012,0.175743508451041,3
"3867","3.D.1.d.viii.            Pastagens",2012,9.13208370924082,3
"3868","3.D.1.e.       Mineralização de N associada a perda de C do solo",2012,1.10663381342798,3
"3869","3.D.1.f.       Manejo de solos orgânicos",2012,1.6541351336807,3
"3870","3.D.2.     Emissões indiretas",2012,27.2518702497816,3
"3871","3.D.2.a.       Deposição atmosferica",2012,10.1857386855495,3
"3872","3.D.2.a.i.         Fertilizantes sintéticos",2012,2.85082981252925,3
"3873","3.D.2.a.ii.          Adubos orgânicos",2012,0.788487579044603,3
"3874","3.D.2.a.iii.           Deposição de dejetos diretamente no solo",2012,6.5464212939757,3
"3875","3.D.2.a.iii.1.             Bovinos",2012,6.07210075837842,3
"3876","3.D.2.a.iii.1.a.               Bovinos de corte",2012,4.66253277405216,3
"3877","3.D.2.a.iii.1.b.               Bovino de leite",2012,1.40956798432626,3
"3878","3.D.2.a.iii.2.             Suínos ",2012,0.0434165707044777,3
"3879","3.D.2.a.iii.3.             Outros animais",2012,0.430903964892802,3
"3880","3.D.2.b.       Lixiviação / escorrimento superficial",2012,17.066131564232,3
"3881","3.D.2.b.i.         Fertilizantes sintéticos",2012,3.24891037493153,3
"3882","3.D.2.b.ii.          Adubos orgânicos",2012,0.992871689326806,3
"3883","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",2012,7.36472395572266,3
"3884","3.D.2.b.iii.1.             Bovinos",2012,6.83111335317572,3
"3885","3.D.2.b.iii.2.             Suínos ",2012,0.0488436420425374,3
"3886","3.D.2.b.iii.3.             Outros animais",2012,0.484766960504402,3
"3887","3.D.2.b.iv.          Resíduos agrícolas",2012,5.21063293622976,3
"3888","3.D.2.b.iv.1.            Soja",2012,1.1301713295777,3
"3889","3.D.2.b.iv.2.            Milho",2012,0.856789602778497,3
"3890","3.D.2.b.iv.3.            Cana-de-açúcar",2012,0.76774475645351,3
"3891","3.D.2.b.iv.4.            Arroz",2012,0.118480296721828,3
"3892","3.D.2.b.iv.5.            Feijão",2012,0.0687921117221273,3
"3893","3.D.2.b.iv.6.            Mandioca",2012,0.0557114548642818,3
"3894","3.D.2.b.iv.7.            Trigo",2012,0.0395422894014843,3
"3895","3.D.2.b.iv.8.            Pastagens",2012,2.05471883457919,3
"3896","3.D.2.b.iv.9.            Outras",2012,0.118682260131145,3
"3897","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",2012,0.248992608021296,3
"3898","3.E.   Queima prescrita de savanas",2012,NA,3
"3899","3.F.   Queima de resíduos agrícolas",2012,1.35009743387119,3
"3900","3.G.   Calagem",2012,16.1794966666667,3
"3901","3.H.   Aplicação de Ureia",2012,2.75278477183818,3
"3902","3.I.   Outros fertilizantes Contendo Carbono",2012,NA,3
"3903","3.J.   Outro",2012,NA,3
"3904","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",2012,183.09299873595,4
"3905","4.A.   Floresta",2012,-360.656469315781,4
"3906","4.A.1.     Floresta permanecendo Floresta",2012,-320.648754996409,4
"3907","4.A.2.     Área convertida para floresta",2012,-40.0077143193725,4
"3908","4.B.   Agricultura",2012,126.239932094853,4
"3909","4.B.1.     Agricultura permanecendo agricultura",2012,0,4
"3910","4.B.2.     Área convertida para agricultura",2012,126.239932094853,4
"3911","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",2012,444.668378434738,4
"3912","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",2012,-1.51065712474664,4
"3913","4.C.2.     Área convertida para Campos/Pastagem",2012,446.179035559485,4
"3914","4.D.   Área Alagada",2012,6.24875816020374,4
"3915","4.D.1.     Área alagada permanecendo área alagada",2012,0,4
"3916","4.D.2.     Área convertida para área alagada",2012,6.24875816020374,4
"3917","4.E.   Assentamentos",2012,4.42741167828117,4
"3918","4.E.1.     Assentamentos permanecendo assentamentos",2012,0,4
"3919","4.E.2.     Área convertida para assentamentos",2012,4.42741167828117,4
"3920","4.F.   Outras Terras",2012,5.72284216683085,4
"3921","4.F.1.     Outras terras permanecendo outras terras",2012,0,4
"3922","4.F.2.     Área convertida para outras terras",2012,5.72284216683085,4
"3923","4.G.   Produtos Florestais Madeireiros",2012,-43.5578544831751,4
"3924","5. Resíduos",2012,76.5989957724445,5
"3925","5.A.   Disposição de Resíduos Sólidos",2012,42.925494277043,5
"3926","5.A.1.     Locais Manejados",2012,18.4208006393213,5
"3927","5.A.3.     Locais Não Categorizados",2012,24.5046936377217,5
"3928","5.B.   Tratamento Biológico de Resíduos Sólidos",2012,0.0552204001344326,5
"3929","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",2012,2.09649144265693,5
